pair_id,article_id,outlet_id,outlet,date,category,target_uid,target_full_name,target_group,target_bloc,role_bucket,match_type,rank,role(source/patient/agent),label(pos/neg/neu),held_seat,gov_tenure,surname_misattrib,disambig_drop,in_analysis,frame_conflict,frame_human_interest,frame_economic,frame_morality,frame_responsibility,dominant
588736::PA841183,588736,5,JDD,2025-08-26,Politique,PA841183,Hanane Mansouri,UDDPLR,right,plain,full_name,3.7754316488113254e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
588738::PA793464,588738,5,JDD,2025-08-26,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,patient_like,full_name,1.235528960774126e+19,agent,neg,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
588757::PA795076,588757,5,JDD,2025-08-22,Politique,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,6.776679729931265e+18,agent,neg,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
588769::PA793464,588769,5,JDD,2025-08-19,International,PA793464,Sébastien Delogu,LFI-NFP,left,plain,surname_only,5.475837403582813e+17,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588770::PA720952,588770,5,JDD,2025-08-19,Politique,PA720952,Aurélien Taché,LFI-NFP,left,patient_like,full_name,9.086297600932481e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588771::PA793464,588771,5,JDD,2025-08-19,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,1.3974533512398307e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588774::PA793444,588774,5,JDD,2025-08-19,Politique,PA793444,Manuel Bompard,LFI-NFP,left,plain,full_name,9.704138106160603e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588779::PA842155,588779,5,JDD,2025-08-18,Politique,PA842155,Aly Diouara,LFI-NFP,left,plain,full_name,1.121512829984759e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588785::PA795076,588785,5,JDD,2025-08-16,Politique,PA795076,Sandrine Rousseau,ECOS,left,source_like,full_name,1.2026966110278775e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588785::PA841327,588785,5,JDD,2025-08-16,Politique,PA841327,Fabrice Roussel,SOC,left,source_like,surname_only,1.4592482988496665e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588787::PA796090,588787,5,JDD,2025-08-15,Société,PA796090,Aymeric Caron,LFI-NFP,left,plain,full_name,1.1894960076650537e+19,source,neg,True,False,False,False,True,1.0,1.0,0.0,1.0,0.0,conflict
588789::PA793464,588789,5,JDD,2025-08-15,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,1.0128549803588071e+19,agent,neg,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
588797::PA795746,588797,5,JDD,2025-08-12,Politique,PA795746,Antoine Léaument,LFI-NFP,left,plain,surname_only,1.671700501833485e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588798::PA722190,588798,5,JDD,2025-08-12,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.702270966674354e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
588801::PA720614,588801,5,JDD,2025-08-12,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,9.825912005075395e+18,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
588807::PA330240,588807,5,JDD,2025-08-10,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,surname_only,1.0038955955380646e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588815::PA795076,588815,5,JDD,2025-08-09,Société,PA795076,Sandrine Rousseau,ECOS,left,patient_like,full_name,1.8267528413207693e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588817::PA793464,588817,5,JDD,2025-08-09,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,2.408541347031892e+18,agent,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
588820::PA267285,588820,5,JDD,2025-08-08,Politique,PA267285,Laurent Wauquiez,DR,right,source_like,surname_only,1.1937079095081658e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588825::PA796090,588825,5,JDD,2025-08-07,Politique,PA796090,Aymeric Caron,LFI-NFP,left,plain,full_name,1.33082134836052e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
588832::PA795746,588832,5,JDD,2025-08-06,Politique,PA795746,Antoine Léaument,LFI-NFP,left,plain,full_name,5.843713252437193e+18,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
588833::PA796090,588833,5,JDD,2025-08-06,Politique,PA796090,Aymeric Caron,LFI-NFP,left,source_like,full_name,2.678301158634265e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588860::PA842187,588860,5,JDD,2025-07-31,Politique,PA842187,Gabrielle Cathala,LFI-NFP,left,plain,full_name,9.748746763087092e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
588866::PA842187,588866,5,JDD,2025-07-30,Politique,PA842187,Gabrielle Cathala,LFI-NFP,left,plain,full_name,5.200983080796348e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588870::PA796090,588870,5,JDD,2025-07-29,Société,PA796090,Aymeric Caron,LFI-NFP,left,plain,full_name,3.842939091599994e+16,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588873::PA719436,588873,5,JDD,2025-07-28,Politique,PA719436,Nicolas Meizonnet,RN,far_right,plain,full_name,4.506605717389326e+18,patient,neu,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
588880::PA722190,588880,5,JDD,2025-07-27,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,1.5310333860152304e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588882::PA793444,588882,5,JDD,2025-07-27,Politique,PA793444,Manuel Bompard,LFI-NFP,left,plain,surname_only,1.100567198955236e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588883::PA795318,588883,5,JDD,2025-07-27,Politique,PA795318,Louis Boyard,LFI-NFP,left,plain,full_name,6.26016909784082e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588904::PA796090,588904,5,JDD,2025-07-23,Politique,PA796090,Aymeric Caron,LFI-NFP,left,patient_like,full_name,6.28992072278876e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
588911::PA795076,588911,5,JDD,2025-07-22,Politique,PA795076,Sandrine Rousseau,ECOS,left,patient_like,full_name,1.1147341189867076e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588912::PA791812,588912,5,JDD,2025-07-22,Politique,PA791812,Sophia Chikirou,LFI-NFP,left,plain,surname_only,9.749036828229982e+18,agent,neg,True,False,False,False,True,0.0,0.0,0.0,1.0,1.0,responsibility
588912::PA794130,588912,5,JDD,2025-07-22,Politique,PA794130,Andy Kerbrat,LFI-NFP,left,plain,surname_only,1.7894718790808666e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,1.0,1.0,responsibility
588913::PA842187,588913,5,JDD,2025-07-22,Politique,PA842187,Gabrielle Cathala,LFI-NFP,left,plain,full_name,9.61810805633403e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588923::PA795746,588923,5,JDD,2025-07-20,Politique,PA795746,Antoine Léaument,LFI-NFP,left,plain,full_name,1.0525543668817354e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588941::PA795076,588941,5,JDD,2025-07-18,Société,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,6.498266704601129e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588949::PA795076,588949,5,JDD,2025-07-17,Société,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,9.865903134348292e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588952::PA720614,588952,5,JDD,2025-07-16,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,surname_only,8.523739335206532e+18,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
588956::PA267285,588956,5,JDD,2025-07-16,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.7413595102711159e+19,agent,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,1.0,economic
588958::PA795076,588958,5,JDD,2025-07-16,Politique,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,1.7121458974883043e+19,source,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
588962::PA796090,588962,5,JDD,2025-07-15,Politique,PA796090,Aymeric Caron,LFI-NFP,left,source_like,full_name,5.797252556424073e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588963::PA720614,588963,5,JDD,2025-07-15,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,9.047285130648197e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588969::PA795076,588969,5,JDD,2025-07-15,Politique,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,1.7967706587859603e+19,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
588971::PA796062,588971,5,JDD,2025-07-15,Politique,PA796062,Thomas Portes,LFI-NFP,left,plain,surname_only,1.3015681401660264e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588971::PA795778,588971,5,JDD,2025-07-15,Politique,PA795778,Jean-Philippe Tanguy,RN,far_right,plain,surname_ambiguous,1.1781911298591455e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588978::PA795778,588978,5,JDD,2025-07-13,Politique,PA795778,Jean-Philippe Tanguy,RN,far_right,source_like,surname_ambiguous,5.126181171666794e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588994::PA794130,588994,5,JDD,2025-07-11,Politique,PA794130,Andy Kerbrat,LFI-NFP,left,plain,full_name,9.212645614508518e+18,agent,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
588997::PA267285,588997,5,JDD,2025-07-11,Politique,PA267285,Laurent Wauquiez,DR,right,source_like,surname_only,1.3690895206060262e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
589001::PA796062,589001,5,JDD,2025-07-10,Sport,PA796062,Thomas Portes,LFI-NFP,left,source_like,full_name,1.033953366524419e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
589002::PA720614,589002,5,JDD,2025-07-10,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,surname_only,7.318716627485988e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
589016::PA795076,589016,5,JDD,2025-07-08,Politique,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,6.532682978049058e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589024::PA791812,589024,5,JDD,2025-07-08,Politique,PA791812,Sophia Chikirou,LFI-NFP,left,plain,surname_only,9.474941330613303e+17,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589024::PA841327,589024,5,JDD,2025-07-08,Politique,PA841327,Fabrice Roussel,SOC,left,plain,surname_only,1.5194561993145674e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589032::PA796062,589032,5,JDD,2025-07-07,Politique,PA796062,Thomas Portes,LFI-NFP,left,plain,full_name,1.8372743648246331e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
589033::PA842001,589033,5,JDD,2025-07-07,Culture & Loisirs,PA842001,Guillaume Bigot,RN,far_right,patient_like,full_name,1.8211899738437323e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
589035::PA720892,589035,5,JDD,2025-07-07,Politique,PA720892,Mathilde Panot,LFI-NFP,left,plain,full_name,6.371166661447404e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589043::PA722190,589043,5,JDD,2025-07-06,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,4.141195149595567e+17,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
589048::PA720468,589048,5,JDD,2025-07-05,Politique,PA720468,Sébastien Chenu,RN,far_right,plain,full_name,1.1471997349014503e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
589050::PA721960,589050,5,JDD,2025-07-05,Politique,PA721960,Danièle Obono,LFI-NFP,left,patient_like,full_name,6.540219931459427e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589052::PA793464,589052,5,JDD,2025-07-05,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,1.6555741155675693e+19,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589058::PA795912,589058,5,JDD,2025-07-04,Politique,PA795912,Laure Lavalette,RN,far_right,plain,full_name,1.7443331363283415e+19,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
589059::PA1654,589059,5,JDD,2025-07-04,Politique,PA1654,François Hollande,SOC,left,plain,surname_only,1.610023779300007e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589068::PA330240,589068,5,JDD,2025-07-03,Politique,PA330240,Éric Ciotti,UDDPLR,right,source_like,full_name,2.5956274605118766e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
589069::PA793464,589069,5,JDD,2025-07-03,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,patient_like,surname_only,1.2669648851779607e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589070::PA795176,589070,5,JDD,2025-07-03,Politique,PA795176,Nicolas Metzdorf,EPR,centre,plain,full_name,1.7105293255766528e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
589093::PA720614,589093,5,JDD,2025-06-28,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.5525174686301317e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589094::PA796090,589094,5,JDD,2025-06-28,Politique,PA796090,Aymeric Caron,LFI-NFP,left,patient_like,full_name,3.163059339293915e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589097::PA842001,589097,5,JDD,2025-06-27,Culture & Loisirs,PA842001,Guillaume Bigot,RN,far_right,source_like,full_name,8.289622346418994e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,responsibility
589101::PA267285,589101,5,JDD,2025-06-27,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,3.1875019415328896e+18,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589102::PA330240,589102,5,JDD,2025-06-27,Politique,PA330240,Éric Ciotti,UDDPLR,right,source_like,surname_only,1.1885664867795298e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589104::PA795076,589104,5,JDD,2025-06-26,Politique,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,2.2465099372899732e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589108::PA796010,589108,5,JDD,2025-06-26,Politique,PA796010,Frédéric Maillot,GDR,left,plain,full_name,3.707818935369829e+17,agent,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
589109::PA330240,589109,5,JDD,2025-06-26,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,9.296258076359848e+18,patient,neu,True,False,False,False,True,1.0,1.0,0.0,1.0,0.0,morality
589137::PA720614,589137,5,JDD,2025-06-23,International,PA720614,Marine Le Pen,RN,far_right,plain,full_name,4.915989591206356e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589144::PA1654,589144,5,JDD,2025-06-22,Politique,PA1654,François Hollande,SOC,left,plain,surname_only,2.725683536594618e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589146::PA796090,589146,5,JDD,2025-06-22,Politique,PA796090,Aymeric Caron,LFI-NFP,left,source_like,full_name,1.0813512554101815e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589152::PA330240,589152,5,JDD,2025-06-22,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,5.057129873837947e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589166::PA267285,589166,5,JDD,2025-06-18,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.6332815251247766e+19,agent,pos,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
589168::PA720614,589168,5,JDD,2025-06-18,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,7.139292797796071e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
589169::PA795200,589169,5,JDD,2025-06-18,Politique,PA795200,Alma Dufour,LFI-NFP,left,plain,full_name,1.5462251075947473e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589172::PA722190,589172,5,JDD,2025-06-17,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,8.525216025673406e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
589173::PA1654,589173,5,JDD,2025-06-17,Politique,PA1654,François Hollande,SOC,left,plain,surname_only,1.7575624012537666e+19,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
589175::PA609332,589175,5,JDD,2025-06-17,Politique,PA609332,Olivier Faure,SOC,left,plain,surname_only,1.2074792146934737e+19,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
589175::PA1567,589175,5,JDD,2025-06-17,Politique,PA1567,Jérôme Guedj,SOC,left,plain,surname_only,1.5949352369622825e+18,patient,neg,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
589177::PA1567,589177,5,JDD,2025-06-17,Politique,PA1567,Jérôme Guedj,SOC,left,plain,surname_only,1.4533252497117757e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
589180::PA588884,589180,5,JDD,2025-06-16,Politique,PA588884,Clémentine Autain,ECOS,left,patient_like,full_name,9.8826417454153e+17,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589185::PA793394,589185,5,JDD,2025-06-15,Politique,PA793394,Arthur Delaporte,SOC,left,plain,full_name,1.2683719473697294e+19,agent,neu,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
589189::PA793464,589189,5,JDD,2025-06-15,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,1.7893021548053688e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
589189::PA1567,589189,5,JDD,2025-06-15,Politique,PA1567,Jérôme Guedj,SOC,left,plain,full_name,7.508807649823504e+18,patient,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
589208::PA795864,589208,5,JDD,2025-06-13,Politique,PA795864,Pierre Cazeneuve,EPR,centre,source_like,full_name,7.171491891251529e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
589213::PA720892,589213,5,JDD,2025-06-12,Politique,PA720892,Mathilde Panot,LFI-NFP,left,plain,surname_only,1.5579721297518551e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589213::PA793444,589213,5,JDD,2025-06-12,Politique,PA793444,Manuel Bompard,LFI-NFP,left,plain,surname_only,1.1735550420062681e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589214::PA842105,589214,5,JDD,2025-06-12,Politique,PA842105,Raphaël Arnault,LFI-NFP,left,plain,full_name,9.354581412784484e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
589224::PA720614,589224,5,JDD,2025-06-11,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,4.874863413935564e+17,patient,neg,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,conflict
589227::PA722190,589227,5,JDD,2025-06-10,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,1.6307297233215326e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
589231::PA720614,589231,5,JDD,2025-06-09,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,surname_only,1.6480890017535076e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
589235::PA793464,589235,5,JDD,2025-06-09,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,4.5262659775399035e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589245::PA720614,589245,5,JDD,2025-06-07,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.0461148068882039e+19,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
589248::PA796090,589248,5,JDD,2025-06-07,Politique,PA796090,Aymeric Caron,LFI-NFP,left,patient_like,full_name,1.413896527915387e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
589252::PA609332,589252,5,JDD,2025-06-06,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,5.829379271077562e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
589262::PA720614,589262,5,JDD,2025-06-04,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,7.341745046752721e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
589272::PA609332,589272,5,JDD,2025-06-04,Politique,PA609332,Olivier Faure,SOC,left,source_like,surname_only,7.1784830774532e+18,agent,neu,True,False,False,False,True,1.0,1.0,0.0,1.0,0.0,conflict
589273::PA330240,589273,5,JDD,2025-06-04,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,6.443947102428793e+18,source,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
